date,lead_time,predicted_level_ft,global_pf,zone_id,zone_name,zone_pf,zone_vulnerability,impact_level,allocation_mode,units_allocated
2020-03-03,3d,20.882171904346677,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-04,3d,19.601130809927035,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-04,3d,19.601130809927035,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-04,3d,19.601130809927035,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-04,3d,19.601130809927035,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-04,3d,19.601130809927035,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-04,3d,19.601130809927035,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-05,3d,19.68241055533835,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-05,3d,19.68241055533835,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-05,3d,19.68241055533835,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-05,3d,19.68241055533835,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-05,3d,19.68241055533835,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-05,3d,19.68241055533835,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-06,3d,19.51985735550398,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-06,3d,19.51985735550398,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-06,3d,19.51985735550398,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-06,3d,19.51985735550398,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-06,3d,19.51985735550398,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-06,3d,19.51985735550398,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-07,3d,19.224574573725388,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-07,3d,19.224574573725388,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-07,3d,19.224574573725388,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-07,3d,19.224574573725388,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-07,3d,19.224574573725388,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-07,3d,19.224574573725388,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-08,3d,19.37496057726256,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-08,3d,19.37496057726256,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-08,3d,19.37496057726256,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-08,3d,19.37496057726256,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-08,3d,19.37496057726256,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-08,3d,19.37496057726256,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-09,3d,20.187075233169328,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-09,3d,20.187075233169328,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-09,3d,20.187075233169328,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-09,3d,20.187075233169328,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-09,3d,20.187075233169328,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-09,3d,20.187075233169328,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-10,3d,21.381135920133502,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-10,3d,21.381135920133502,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-10,3d,21.381135920133502,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-10,3d,21.381135920133502,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-10,3d,21.381135920133502,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-10,3d,21.381135920133502,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-11,3d,23.15593910217285,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-11,3d,23.15593910217285,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-11,3d,23.15593910217285,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-11,3d,23.15593910217285,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-11,3d,23.15593910217285,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-11,3d,23.15593910217285,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-12,3d,23.65401255439552,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-12,3d,23.65401255439552,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-12,3d,23.65401255439552,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-12,3d,23.65401255439552,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-12,3d,23.65401255439552,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-12,3d,23.65401255439552,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-13,3d,25.634736808145185,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-13,3d,25.634736808145185,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-13,3d,25.634736808145185,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-13,3d,25.634736808145185,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-13,3d,25.634736808145185,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-13,3d,25.634736808145185,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-14,3d,27.152187568360265,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-14,3d,27.152187568360265,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-14,3d,27.152187568360265,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-14,3d,27.152187568360265,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-14,3d,27.152187568360265,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-14,3d,27.152187568360265,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-15,3d,27.33424979110427,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-15,3d,27.33424979110427,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-15,3d,27.33424979110427,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-15,3d,27.33424979110427,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-15,3d,27.33424979110427,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-15,3d,27.33424979110427,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-16,3d,27.14470859227378,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-16,3d,27.14470859227378,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-16,3d,27.14470859227378,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-16,3d,27.14470859227378,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-16,3d,27.14470859227378,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-16,3d,27.14470859227378,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-17,3d,26.855133720934575,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-17,3d,26.855133720934575,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-17,3d,26.855133720934575,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-17,3d,26.855133720934575,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-17,3d,26.855133720934575,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-17,3d,26.855133720934575,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-18,3d,26.9388415103392,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-03-18,3d,26.9388415103392,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-03-18,3d,26.9388415103392,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-03-18,3d,26.9388415103392,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-03-18,3d,26.9388415103392,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-03-18,3d,26.9388415103392,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-03-19,3d,30.452951747046797,0.2442,Z1N,North Riverfront Floodplain,0.2442,0.828,NORMAL,CRISP,4
2020-03-19,3d,30.452951747046797,0.2442,Z1S,South Riverfront Floodplain,0.2405,0.8325,NORMAL,CRISP,4
2020-03-19,3d,30.452951747046797,0.2442,Z2,Central Business & Medical Core,0.2155,0.7975,NORMAL,CRISP,3
2020-03-19,3d,30.452951747046797,0.2442,Z3,Inland South Residential Plateau,0.1719,0.48,NORMAL,CRISP,3
2020-03-19,3d,30.452951747046797,0.2442,Z4,Inland North Residential Plateau,0.1782,0.53,NORMAL,CRISP,3
2020-03-19,3d,30.452951747046797,0.2442,ZC,Central / Special ZIPs,0.2093,0.475,NORMAL,CRISP,3
2020-03-20,3d,32.69509134485549,0.4217,Z1N,North Riverfront Floodplain,0.4217,0.828,ADVISORY,CRISP,5
2020-03-20,3d,32.69509134485549,0.4217,Z1S,South Riverfront Floodplain,0.4152,0.8325,ADVISORY,CRISP,5
2020-03-20,3d,32.69509134485549,0.4217,Z2,Central Business & Medical Core,0.3722,0.7975,NORMAL,CRISP,3
2020-03-20,3d,32.69509134485549,0.4217,Z3,Inland South Residential Plateau,0.2969,0.48,NORMAL,CRISP,2
2020-03-20,3d,32.69509134485549,0.4217,Z4,Inland North Residential Plateau,0.3077,0.53,NORMAL,CRISP,2
2020-03-20,3d,32.69509134485549,0.4217,ZC,Central / Special ZIPs,0.3615,0.475,NORMAL,CRISP,3
2020-03-21,3d,33.12328134229847,0.4556,Z1N,North Riverfront Floodplain,0.4556,0.828,ADVISORY,CRISP,5
2020-03-21,3d,33.12328134229847,0.4556,Z1S,South Riverfront Floodplain,0.4486,0.8325,ADVISORY,CRISP,5
2020-03-21,3d,33.12328134229847,0.4556,Z2,Central Business & Medical Core,0.4021,0.7975,ADVISORY,CRISP,4
2020-03-21,3d,33.12328134229847,0.4556,Z3,Inland South Residential Plateau,0.3208,0.48,NORMAL,CRISP,2
2020-03-21,3d,33.12328134229847,0.4556,Z4,Inland North Residential Plateau,0.3324,0.53,NORMAL,CRISP,2
2020-03-21,3d,33.12328134229847,0.4556,ZC,Central / Special ZIPs,0.3905,0.475,NORMAL,CRISP,2
2020-03-22,3d,34.725297563246485,0.5824,Z1N,North Riverfront Floodplain,0.5824,0.828,ADVISORY,CRISP,5
2020-03-22,3d,34.725297563246485,0.5824,Z1S,South Riverfront Floodplain,0.5735,0.8325,ADVISORY,CRISP,5
2020-03-22,3d,34.725297563246485,0.5824,Z2,Central Business & Medical Core,0.5141,0.7975,ADVISORY,CRISP,4
2020-03-22,3d,34.725297563246485,0.5824,Z3,Inland South Residential Plateau,0.4101,0.48,NORMAL,CRISP,2
2020-03-22,3d,34.725297563246485,0.5824,Z4,Inland North Residential Plateau,0.4249,0.53,NORMAL,CRISP,2
2020-03-22,3d,34.725297563246485,0.5824,ZC,Central / Special ZIPs,0.4992,0.475,NORMAL,CRISP,2
2020-03-23,3d,35.95467932209021,0.6797,Z1N,North Riverfront Floodplain,0.6797,0.828,ADVISORY,CRISP,5
2020-03-23,3d,35.95467932209021,0.6797,Z1S,South Riverfront Floodplain,0.6693,0.8325,ADVISORY,CRISP,5
2020-03-23,3d,35.95467932209021,0.6797,Z2,Central Business & Medical Core,0.6,0.7975,ADVISORY,CRISP,4
2020-03-23,3d,35.95467932209021,0.6797,Z3,Inland South Residential Plateau,0.4786,0.48,NORMAL,CRISP,2
2020-03-23,3d,35.95467932209021,0.6797,Z4,Inland North Residential Plateau,0.4959,0.53,NORMAL,CRISP,2
2020-03-23,3d,35.95467932209021,0.6797,ZC,Central / Special ZIPs,0.5826,0.475,NORMAL,CRISP,2
2020-03-24,3d,33.98844524117453,0.5241,Z1N,North Riverfront Floodplain,0.5241,0.828,ADVISORY,CRISP,5
2020-03-24,3d,33.98844524117453,0.5241,Z1S,South Riverfront Floodplain,0.5161,0.8325,ADVISORY,CRISP,5
2020-03-24,3d,33.98844524117453,0.5241,Z2,Central Business & Medical Core,0.4626,0.7975,ADVISORY,CRISP,4
2020-03-24,3d,33.98844524117453,0.5241,Z3,Inland South Residential Plateau,0.369,0.48,NORMAL,CRISP,2
2020-03-24,3d,33.98844524117453,0.5241,Z4,Inland North Residential Plateau,0.3824,0.53,NORMAL,CRISP,2
2020-03-24,3d,33.98844524117453,0.5241,ZC,Central / Special ZIPs,0.4492,0.475,NORMAL,CRISP,2
2020-03-25,3d,33.59701266921785,0.4931,Z1N,North Riverfront Floodplain,0.4931,0.828,ADVISORY,CRISP,5
2020-03-25,3d,33.59701266921785,0.4931,Z1S,South Riverfront Floodplain,0.4855,0.8325,ADVISORY,CRISP,5
2020-03-25,3d,33.59701266921785,0.4931,Z2,Central Business & Medical Core,0.4352,0.7975,ADVISORY,CRISP,4
2020-03-25,3d,33.59701266921785,0.4931,Z3,Inland South Residential Plateau,0.3472,0.48,NORMAL,CRISP,2
2020-03-25,3d,33.59701266921785,0.4931,Z4,Inland North Residential Plateau,0.3598,0.53,NORMAL,CRISP,2
2020-03-25,3d,33.59701266921785,0.4931,ZC,Central / Special ZIPs,0.4227,0.475,NORMAL,CRISP,2
2020-03-26,3d,32.784327309371115,0.4288,Z1N,North Riverfront Floodplain,0.4288,0.828,ADVISORY,CRISP,5
2020-03-26,3d,32.784327309371115,0.4288,Z1S,South Riverfront Floodplain,0.4222,0.8325,ADVISORY,CRISP,5
2020-03-26,3d,32.784327309371115,0.4288,Z2,Central Business & Medical Core,0.3784,0.7975,ADVISORY,CRISP,4
2020-03-26,3d,32.784327309371115,0.4288,Z3,Inland South Residential Plateau,0.3019,0.48,NORMAL,CRISP,2
2020-03-26,3d,32.784327309371115,0.4288,Z4,Inland North Residential Plateau,0.3128,0.53,NORMAL,CRISP,2
2020-03-26,3d,32.784327309371115,0.4288,ZC,Central / Special ZIPs,0.3675,0.475,NORMAL,CRISP,2
2020-03-27,3d,32.25900825307329,0.3872,Z1N,North Riverfront Floodplain,0.3872,0.828,ADVISORY,CRISP,5
2020-03-27,3d,32.25900825307329,0.3872,Z1S,South Riverfront Floodplain,0.3812,0.8325,ADVISORY,CRISP,5
2020-03-27,3d,32.25900825307329,0.3872,Z2,Central Business & Medical Core,0.3417,0.7975,NORMAL,CRISP,3
2020-03-27,3d,32.25900825307329,0.3872,Z3,Inland South Residential Plateau,0.2726,0.48,NORMAL,CRISP,2
2020-03-27,3d,32.25900825307329,0.3872,Z4,Inland North Residential Plateau,0.2825,0.53,NORMAL,CRISP,2
2020-03-27,3d,32.25900825307329,0.3872,ZC,Central / Special ZIPs,0.3319,0.475,NORMAL,CRISP,3
2020-03-28,3d,32.59381482508572,0.4137,Z1N,North Riverfront Floodplain,0.4137,0.828,ADVISORY,CRISP,5
2020-03-28,3d,32.59381482508572,0.4137,Z1S,South Riverfront Floodplain,0.4073,0.8325,ADVISORY,CRISP,5
2020-03-28,3d,32.59381482508572,0.4137,Z2,Central Business & Medical Core,0.3651,0.7975,NORMAL,CRISP,3
2020-03-28,3d,32.59381482508572,0.4137,Z3,Inland South Residential Plateau,0.2913,0.48,NORMAL,CRISP,2
2020-03-28,3d,32.59381482508572,0.4137,Z4,Inland North Residential Plateau,0.3018,0.53,NORMAL,CRISP,2
2020-03-28,3d,32.59381482508572,0.4137,ZC,Central / Special ZIPs,0.3546,0.475,NORMAL,CRISP,3
2020-03-29,3d,33.510924574774705,0.4863,Z1N,North Riverfront Floodplain,0.4863,0.828,ADVISORY,CRISP,5
2020-03-29,3d,33.510924574774705,0.4863,Z1S,South Riverfront Floodplain,0.4788,0.8325,ADVISORY,CRISP,5
2020-03-29,3d,33.510924574774705,0.4863,Z2,Central Business & Medical Core,0.4292,0.7975,ADVISORY,CRISP,4
2020-03-29,3d,33.510924574774705,0.4863,Z3,Inland South Residential Plateau,0.3424,0.48,NORMAL,CRISP,2
2020-03-29,3d,33.510924574774705,0.4863,Z4,Inland North Residential Plateau,0.3548,0.53,NORMAL,CRISP,2
2020-03-29,3d,33.510924574774705,0.4863,ZC,Central / Special ZIPs,0.4168,0.475,NORMAL,CRISP,2
2020-03-30,3d,32.336808028510944,0.3933,Z1N,North Riverfront Floodplain,0.3933,0.828,ADVISORY,CRISP,5
2020-03-30,3d,32.336808028510944,0.3933,Z1S,South Riverfront Floodplain,0.3873,0.8325,ADVISORY,CRISP,5
2020-03-30,3d,32.336808028510944,0.3933,Z2,Central Business & Medical Core,0.3472,0.7975,NORMAL,CRISP,3
2020-03-30,3d,32.336808028510944,0.3933,Z3,Inland South Residential Plateau,0.2769,0.48,NORMAL,CRISP,2
2020-03-30,3d,32.336808028510944,0.3933,Z4,Inland North Residential Plateau,0.287,0.53,NORMAL,CRISP,2
2020-03-30,3d,32.336808028510944,0.3933,ZC,Central / Special ZIPs,0.3371,0.475,NORMAL,CRISP,3
2020-03-31,3d,31.357414325991684,0.3158,Z1N,North Riverfront Floodplain,0.3158,0.828,NORMAL,CRISP,4
2020-03-31,3d,31.357414325991684,0.3158,Z1S,South Riverfront Floodplain,0.311,0.8325,NORMAL,CRISP,4
2020-03-31,3d,31.357414325991684,0.3158,Z2,Central Business & Medical Core,0.2787,0.7975,NORMAL,CRISP,3
2020-03-31,3d,31.357414325991684,0.3158,Z3,Inland South Residential Plateau,0.2223,0.48,NORMAL,CRISP,3
2020-03-31,3d,31.357414325991684,0.3158,Z4,Inland North Residential Plateau,0.2304,0.53,NORMAL,CRISP,3
2020-03-31,3d,31.357414325991684,0.3158,ZC,Central / Special ZIPs,0.2707,0.475,NORMAL,CRISP,3
2020-04-01,3d,31.15271759033203,0.2996,Z1N,North Riverfront Floodplain,0.2996,0.828,NORMAL,CRISP,4
2020-04-01,3d,31.15271759033203,0.2996,Z1S,South Riverfront Floodplain,0.295,0.8325,NORMAL,CRISP,4
2020-04-01,3d,31.15271759033203,0.2996,Z2,Central Business & Medical Core,0.2644,0.7975,NORMAL,CRISP,3
2020-04-01,3d,31.15271759033203,0.2996,Z3,Inland South Residential Plateau,0.2109,0.48,NORMAL,CRISP,3
2020-04-01,3d,31.15271759033203,0.2996,Z4,Inland North Residential Plateau,0.2186,0.53,NORMAL,CRISP,3
2020-04-01,3d,31.15271759033203,0.2996,ZC,Central / Special ZIPs,0.2568,0.475,NORMAL,CRISP,3
2020-04-02,3d,30.822599411010746,0.2735,Z1N,North Riverfront Floodplain,0.2735,0.828,NORMAL,CRISP,4
2020-04-02,3d,30.822599411010746,0.2735,Z1S,South Riverfront Floodplain,0.2693,0.8325,NORMAL,CRISP,4
2020-04-02,3d,30.822599411010746,0.2735,Z2,Central Business & Medical Core,0.2414,0.7975,NORMAL,CRISP,3
2020-04-02,3d,30.822599411010746,0.2735,Z3,Inland South Residential Plateau,0.1925,0.48,NORMAL,CRISP,3
2020-04-02,3d,30.822599411010746,0.2735,Z4,Inland North Residential Plateau,0.1995,0.53,NORMAL,CRISP,3
2020-04-02,3d,30.822599411010746,0.2735,ZC,Central / Special ZIPs,0.2344,0.475,NORMAL,CRISP,3
2020-04-03,3d,30.63414161108014,0.2585,Z1N,North Riverfront Floodplain,0.2585,0.828,NORMAL,CRISP,4
2020-04-03,3d,30.63414161108014,0.2585,Z1S,South Riverfront Floodplain,0.2546,0.8325,NORMAL,CRISP,4
2020-04-03,3d,30.63414161108014,0.2585,Z2,Central Business & Medical Core,0.2282,0.7975,NORMAL,CRISP,3
2020-04-03,3d,30.63414161108014,0.2585,Z3,Inland South Residential Plateau,0.182,0.48,NORMAL,CRISP,3
2020-04-03,3d,30.63414161108014,0.2585,Z4,Inland North Residential Plateau,0.1886,0.53,NORMAL,CRISP,3
2020-04-03,3d,30.63414161108014,0.2585,ZC,Central / Special ZIPs,0.2216,0.475,NORMAL,CRISP,3
2020-04-04,3d,30.388316885390452,0.2391,Z1N,North Riverfront Floodplain,0.2391,0.828,NORMAL,CRISP,4
2020-04-04,3d,30.388316885390452,0.2391,Z1S,South Riverfront Floodplain,0.2354,0.8325,NORMAL,CRISP,4
2020-04-04,3d,30.388316885390452,0.2391,Z2,Central Business & Medical Core,0.211,0.7975,NORMAL,CRISP,3
2020-04-04,3d,30.388316885390452,0.2391,Z3,Inland South Residential Plateau,0.1683,0.48,NORMAL,CRISP,3
2020-04-04,3d,30.388316885390452,0.2391,Z4,Inland North Residential Plateau,0.1744,0.53,NORMAL,CRISP,3
2020-04-04,3d,30.388316885390452,0.2391,ZC,Central / Special ZIPs,0.2049,0.475,NORMAL,CRISP,3
2020-04-05,3d,30.60521125793457,0.2562,Z1N,North Riverfront Floodplain,0.2562,0.828,NORMAL,CRISP,4
2020-04-05,3d,30.60521125793457,0.2562,Z1S,South Riverfront Floodplain,0.2523,0.8325,NORMAL,CRISP,4
2020-04-05,3d,30.60521125793457,0.2562,Z2,Central Business & Medical Core,0.2262,0.7975,NORMAL,CRISP,3
2020-04-05,3d,30.60521125793457,0.2562,Z3,Inland South Residential Plateau,0.1804,0.48,NORMAL,CRISP,3
2020-04-05,3d,30.60521125793457,0.2562,Z4,Inland North Residential Plateau,0.187,0.53,NORMAL,CRISP,3
2020-04-05,3d,30.60521125793457,0.2562,ZC,Central / Special ZIPs,0.2196,0.475,NORMAL,CRISP,3
2020-04-06,3d,30.734864043721416,0.2665,Z1N,North Riverfront Floodplain,0.2665,0.828,NORMAL,CRISP,4
2020-04-06,3d,30.734864043721416,0.2665,Z1S,South Riverfront Floodplain,0.2624,0.8325,NORMAL,CRISP,4
2020-04-06,3d,30.734864043721416,0.2665,Z2,Central Business & Medical Core,0.2352,0.7975,NORMAL,CRISP,3
2020-04-06,3d,30.734864043721416,0.2665,Z3,Inland South Residential Plateau,0.1876,0.48,NORMAL,CRISP,3
2020-04-06,3d,30.734864043721416,0.2665,Z4,Inland North Residential Plateau,0.1944,0.53,NORMAL,CRISP,3
2020-04-06,3d,30.734864043721416,0.2665,ZC,Central / Special ZIPs,0.2284,0.475,NORMAL,CRISP,3
2020-04-07,3d,30.976924705485416,0.2857,Z1N,North Riverfront Floodplain,0.2857,0.828,NORMAL,CRISP,4
2020-04-07,3d,30.976924705485416,0.2857,Z1S,South Riverfront Floodplain,0.2813,0.8325,NORMAL,CRISP,4
2020-04-07,3d,30.976924705485416,0.2857,Z2,Central Business & Medical Core,0.2522,0.7975,NORMAL,CRISP,3
2020-04-07,3d,30.976924705485416,0.2857,Z3,Inland South Residential Plateau,0.2011,0.48,NORMAL,CRISP,3
2020-04-07,3d,30.976924705485416,0.2857,Z4,Inland North Residential Plateau,0.2084,0.53,NORMAL,CRISP,3
2020-04-07,3d,30.976924705485416,0.2857,ZC,Central / Special ZIPs,0.2449,0.475,NORMAL,CRISP,3
2020-04-08,3d,30.397784984514928,0.2398,Z1N,North Riverfront Floodplain,0.2398,0.828,NORMAL,CRISP,4
2020-04-08,3d,30.397784984514928,0.2398,Z1S,South Riverfront Floodplain,0.2362,0.8325,NORMAL,CRISP,4
2020-04-08,3d,30.397784984514928,0.2398,Z2,Central Business & Medical Core,0.2117,0.7975,NORMAL,CRISP,3
2020-04-08,3d,30.397784984514928,0.2398,Z3,Inland South Residential Plateau,0.1689,0.48,NORMAL,CRISP,3
2020-04-08,3d,30.397784984514928,0.2398,Z4,Inland North Residential Plateau,0.175,0.53,NORMAL,CRISP,3
2020-04-08,3d,30.397784984514928,0.2398,ZC,Central / Special ZIPs,0.2056,0.475,NORMAL,CRISP,3
2020-04-09,3d,29.968849182128903,0.2059,Z1N,North Riverfront Floodplain,0.2059,0.828,NORMAL,CRISP,4
2020-04-09,3d,29.968849182128903,0.2059,Z1S,South Riverfront Floodplain,0.2027,0.8325,NORMAL,CRISP,4
2020-04-09,3d,29.968849182128903,0.2059,Z2,Central Business & Medical Core,0.1817,0.7975,NORMAL,CRISP,3
2020-04-09,3d,29.968849182128903,0.2059,Z3,Inland South Residential Plateau,0.1449,0.48,NORMAL,CRISP,3
2020-04-09,3d,29.968849182128903,0.2059,Z4,Inland North Residential Plateau,0.1502,0.53,NORMAL,CRISP,3
2020-04-09,3d,29.968849182128903,0.2059,ZC,Central / Special ZIPs,0.1765,0.475,NORMAL,CRISP,3
2020-04-10,3d,28.952003530935905,0.1254,Z1N,North Riverfront Floodplain,0.1254,0.828,NORMAL,CRISP,4
2020-04-10,3d,28.952003530935905,0.1254,Z1S,South Riverfront Floodplain,0.1234,0.8325,NORMAL,CRISP,4
2020-04-10,3d,28.952003530935905,0.1254,Z2,Central Business & Medical Core,0.1107,0.7975,NORMAL,CRISP,3
2020-04-10,3d,28.952003530935905,0.1254,Z3,Inland South Residential Plateau,0.0883,0.48,NORMAL,CRISP,3
2020-04-10,3d,28.952003530935905,0.1254,Z4,Inland North Residential Plateau,0.0915,0.53,NORMAL,CRISP,3
