date,lead_time,predicted_level_ft,global_pf,zone_id,zone_name,zone_pf,zone_vulnerability,impact_level,allocation_mode,units_allocated
2019-03-30,2d,40.609144227997845,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-03-30,2d,40.609144227997845,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-03-31,2d,41.283614347153645,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-03-31,2d,41.283614347153645,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-03-31,2d,41.283614347153645,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-03-31,2d,41.283614347153645,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-03-31,2d,41.283614347153645,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-03-31,2d,41.283614347153645,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-01,2d,41.689245957126886,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-04-01,2d,41.689245957126886,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-04-01,2d,41.689245957126886,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-04-01,2d,41.689245957126886,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-04-01,2d,41.689245957126886,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-04-01,2d,41.689245957126886,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-02,2d,41.430501177885496,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-04-02,2d,41.430501177885496,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-04-02,2d,41.430501177885496,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-04-02,2d,41.430501177885496,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-04-02,2d,41.430501177885496,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-04-02,2d,41.430501177885496,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-03,2d,41.30433597046026,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-04-03,2d,41.30433597046026,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-04-03,2d,41.30433597046026,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-04-03,2d,41.30433597046026,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-04-03,2d,41.30433597046026,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-04-03,2d,41.30433597046026,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-04,2d,41.48902903790931,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-04-04,2d,41.48902903790931,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-04-04,2d,41.48902903790931,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-04-04,2d,41.48902903790931,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-04-04,2d,41.48902903790931,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-04-04,2d,41.48902903790931,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-05,2d,40.382553315513235,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-04-05,2d,40.382553315513235,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-04-05,2d,40.382553315513235,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-04-05,2d,40.382553315513235,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-04-05,2d,40.382553315513235,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-04-05,2d,40.382553315513235,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-04-06,2d,38.88519724352599,0.9117,Z1N,North Riverfront Floodplain,0.9117,0.828,WARNING,CRISP,6
2019-04-06,2d,38.88519724352599,0.9117,Z1S,South Riverfront Floodplain,0.8978,0.8325,WARNING,CRISP,6
2019-04-06,2d,38.88519724352599,0.9117,Z2,Central Business & Medical Core,0.8048,0.7975,WARNING,CRISP,5
2019-04-06,2d,38.88519724352599,0.9117,Z3,Inland South Residential Plateau,0.6419,0.48,ADVISORY,CRISP,1
2019-04-06,2d,38.88519724352599,0.9117,Z4,Inland North Residential Plateau,0.6652,0.53,ADVISORY,CRISP,1
2019-04-06,2d,38.88519724352599,0.9117,ZC,Central / Special ZIPs,0.7815,0.475,ADVISORY,CRISP,1
2019-04-07,2d,37.43958281646383,0.7973,Z1N,North Riverfront Floodplain,0.7973,0.828,WARNING,CRISP,6
2019-04-07,2d,37.43958281646383,0.7973,Z1S,South Riverfront Floodplain,0.7851,0.8325,WARNING,CRISP,6
2019-04-07,2d,37.43958281646383,0.7973,Z2,Central Business & Medical Core,0.7037,0.7975,ADVISORY,CRISP,3
2019-04-07,2d,37.43958281646383,0.7973,Z3,Inland South Residential Plateau,0.5614,0.48,NORMAL,CRISP,0
2019-04-07,2d,37.43958281646383,0.7973,Z4,Inland North Residential Plateau,0.5817,0.53,ADVISORY,CRISP,2
2019-04-07,2d,37.43958281646383,0.7973,ZC,Central / Special ZIPs,0.6834,0.475,ADVISORY,CRISP,3
2019-04-08,2d,37.05830149757458,0.7671,Z1N,North Riverfront Floodplain,0.7671,0.828,WARNING,CRISP,6
2019-04-08,2d,37.05830149757458,0.7671,Z1S,South Riverfront Floodplain,0.7554,0.8325,WARNING,CRISP,6
2019-04-08,2d,37.05830149757458,0.7671,Z2,Central Business & Medical Core,0.6771,0.7975,ADVISORY,CRISP,3
2019-04-08,2d,37.05830149757458,0.7671,Z3,Inland South Residential Plateau,0.5401,0.48,NORMAL,CRISP,1
2019-04-08,2d,37.05830149757458,0.7671,Z4,Inland North Residential Plateau,0.5597,0.53,NORMAL,CRISP,1
2019-04-08,2d,37.05830149757458,0.7671,ZC,Central / Special ZIPs,0.6575,0.475,ADVISORY,CRISP,3
2019-04-09,2d,36.837779500185206,0.7497,Z1N,North Riverfront Floodplain,0.7497,0.828,WARNING,CRISP,6
2019-04-09,2d,36.837779500185206,0.7497,Z1S,South Riverfront Floodplain,0.7382,0.8325,WARNING,CRISP,6
2019-04-09,2d,36.837779500185206,0.7497,Z2,Central Business & Medical Core,0.6617,0.7975,ADVISORY,CRISP,3
2019-04-09,2d,36.837779500185206,0.7497,Z3,Inland South Residential Plateau,0.5278,0.48,NORMAL,CRISP,1
2019-04-09,2d,36.837779500185206,0.7497,Z4,Inland North Residential Plateau,0.5469,0.53,NORMAL,CRISP,1
2019-04-09,2d,36.837779500185206,0.7497,ZC,Central / Special ZIPs,0.6426,0.475,ADVISORY,CRISP,3
2019-04-10,2d,37.00068684684565,0.7626,Z1N,North Riverfront Floodplain,0.7626,0.828,WARNING,CRISP,6
2019-04-10,2d,37.00068684684565,0.7626,Z1S,South Riverfront Floodplain,0.7509,0.8325,WARNING,CRISP,6
2019-04-10,2d,37.00068684684565,0.7626,Z2,Central Business & Medical Core,0.6731,0.7975,ADVISORY,CRISP,3
2019-04-10,2d,37.00068684684565,0.7626,Z3,Inland South Residential Plateau,0.5369,0.48,NORMAL,CRISP,1
2019-04-10,2d,37.00068684684565,0.7626,Z4,Inland North Residential Plateau,0.5564,0.53,NORMAL,CRISP,1
2019-04-10,2d,37.00068684684565,0.7626,ZC,Central / Special ZIPs,0.6536,0.475,ADVISORY,CRISP,3
2019-04-11,2d,36.55295989052879,0.7271,Z1N,North Riverfront Floodplain,0.7271,0.828,WARNING,CRISP,6
2019-04-11,2d,36.55295989052879,0.7271,Z1S,South Riverfront Floodplain,0.716,0.8325,ADVISORY,CRISP,4
2019-04-11,2d,36.55295989052879,0.7271,Z2,Central Business & Medical Core,0.6418,0.7975,ADVISORY,CRISP,4
2019-04-11,2d,36.55295989052879,0.7271,Z3,Inland South Residential Plateau,0.5119,0.48,NORMAL,CRISP,2
2019-04-11,2d,36.55295989052879,0.7271,Z4,Inland North Residential Plateau,0.5305,0.53,NORMAL,CRISP,2
2019-04-11,2d,36.55295989052879,0.7271,ZC,Central / Special ZIPs,0.6232,0.475,NORMAL,CRISP,2
2019-04-12,2d,35.64284191589143,0.6551,Z1N,North Riverfront Floodplain,0.6551,0.828,ADVISORY,CRISP,5
2019-04-12,2d,35.64284191589143,0.6551,Z1S,South Riverfront Floodplain,0.645,0.8325,ADVISORY,CRISP,5
2019-04-12,2d,35.64284191589143,0.6551,Z2,Central Business & Medical Core,0.5782,0.7975,ADVISORY,CRISP,4
2019-04-12,2d,35.64284191589143,0.6551,Z3,Inland South Residential Plateau,0.4612,0.48,NORMAL,CRISP,2
2019-04-12,2d,35.64284191589143,0.6551,Z4,Inland North Residential Plateau,0.4779,0.53,NORMAL,CRISP,2
2019-04-12,2d,35.64284191589143,0.6551,ZC,Central / Special ZIPs,0.5615,0.475,NORMAL,CRISP,2
2019-04-13,2d,35.40024290549619,0.6359,Z1N,North Riverfront Floodplain,0.6359,0.828,ADVISORY,CRISP,5
2019-04-13,2d,35.40024290549619,0.6359,Z1S,South Riverfront Floodplain,0.6261,0.8325,ADVISORY,CRISP,5
2019-04-13,2d,35.40024290549619,0.6359,Z2,Central Business & Medical Core,0.5612,0.7975,ADVISORY,CRISP,4
2019-04-13,2d,35.40024290549619,0.6359,Z3,Inland South Residential Plateau,0.4477,0.48,NORMAL,CRISP,2
2019-04-13,2d,35.40024290549619,0.6359,Z4,Inland North Residential Plateau,0.4639,0.53,NORMAL,CRISP,2
2019-04-13,2d,35.40024290549619,0.6359,ZC,Central / Special ZIPs,0.545,0.475,NORMAL,CRISP,2
2019-04-14,2d,36.313395349108234,0.7081,Z1N,North Riverfront Floodplain,0.7081,0.828,ADVISORY,CRISP,5
2019-04-14,2d,36.313395349108234,0.7081,Z1S,South Riverfront Floodplain,0.6973,0.8325,ADVISORY,CRISP,5
2019-04-14,2d,36.313395349108234,0.7081,Z2,Central Business & Medical Core,0.625,0.7975,ADVISORY,CRISP,4
2019-04-14,2d,36.313395349108234,0.7081,Z3,Inland South Residential Plateau,0.4986,0.48,NORMAL,CRISP,2
2019-04-14,2d,36.313395349108234,0.7081,Z4,Inland North Residential Plateau,0.5167,0.53,NORMAL,CRISP,2
2019-04-14,2d,36.313395349108234,0.7081,ZC,Central / Special ZIPs,0.607,0.475,NORMAL,CRISP,2
2019-04-15,2d,36.46707970222697,0.7203,Z1N,North Riverfront Floodplain,0.7203,0.828,ADVISORY,CRISP,5
2019-04-15,2d,36.46707970222697,0.7203,Z1S,South Riverfront Floodplain,0.7093,0.8325,ADVISORY,CRISP,5
2019-04-15,2d,36.46707970222697,0.7203,Z2,Central Business & Medical Core,0.6358,0.7975,ADVISORY,CRISP,4
2019-04-15,2d,36.46707970222697,0.7203,Z3,Inland South Residential Plateau,0.5072,0.48,NORMAL,CRISP,2
2019-04-15,2d,36.46707970222697,0.7203,Z4,Inland North Residential Plateau,0.5255,0.53,NORMAL,CRISP,2
2019-04-15,2d,36.46707970222697,0.7203,ZC,Central / Special ZIPs,0.6174,0.475,NORMAL,CRISP,2
2019-04-16,2d,36.10317648440274,0.6915,Z1N,North Riverfront Floodplain,0.6915,0.828,ADVISORY,CRISP,5
2019-04-16,2d,36.10317648440274,0.6915,Z1S,South Riverfront Floodplain,0.6809,0.8325,ADVISORY,CRISP,5
2019-04-16,2d,36.10317648440274,0.6915,Z2,Central Business & Medical Core,0.6104,0.7975,ADVISORY,CRISP,4
2019-04-16,2d,36.10317648440274,0.6915,Z3,Inland South Residential Plateau,0.4869,0.48,NORMAL,CRISP,2
2019-04-16,2d,36.10317648440274,0.6915,Z4,Inland North Residential Plateau,0.5045,0.53,NORMAL,CRISP,2
2019-04-16,2d,36.10317648440274,0.6915,ZC,Central / Special ZIPs,0.5927,0.475,NORMAL,CRISP,2
2019-04-17,2d,36.033258229375186,0.686,Z1N,North Riverfront Floodplain,0.686,0.828,ADVISORY,CRISP,5
2019-04-17,2d,36.033258229375186,0.686,Z1S,South Riverfront Floodplain,0.6755,0.8325,ADVISORY,CRISP,5
2019-04-17,2d,36.033258229375186,0.686,Z2,Central Business & Medical Core,0.6055,0.7975,ADVISORY,CRISP,4
2019-04-17,2d,36.033258229375186,0.686,Z3,Inland South Residential Plateau,0.483,0.48,NORMAL,CRISP,2
2019-04-17,2d,36.033258229375186,0.686,Z4,Inland North Residential Plateau,0.5005,0.53,NORMAL,CRISP,2
2019-04-17,2d,36.033258229375186,0.686,ZC,Central / Special ZIPs,0.588,0.475,NORMAL,CRISP,2
2019-04-18,2d,35.83733993793274,0.6705,Z1N,North Riverfront Floodplain,0.6705,0.828,ADVISORY,CRISP,5
2019-04-18,2d,35.83733993793274,0.6705,Z1S,South Riverfront Floodplain,0.6602,0.8325,ADVISORY,CRISP,5
2019-04-18,2d,35.83733993793274,0.6705,Z2,Central Business & Medical Core,0.5918,0.7975,ADVISORY,CRISP,4
2019-04-18,2d,35.83733993793274,0.6705,Z3,Inland South Residential Plateau,0.4721,0.48,NORMAL,CRISP,2
2019-04-18,2d,35.83733993793274,0.6705,Z4,Inland North Residential Plateau,0.4892,0.53,NORMAL,CRISP,2
2019-04-18,2d,35.83733993793274,0.6705,ZC,Central / Special ZIPs,0.5747,0.475,NORMAL,CRISP,2
2019-04-19,2d,36.25527129849088,0.7035,Z1N,North Riverfront Floodplain,0.7035,0.828,ADVISORY,CRISP,5
2019-04-19,2d,36.25527129849088,0.7035,Z1S,South Riverfront Floodplain,0.6928,0.8325,ADVISORY,CRISP,5
2019-04-19,2d,36.25527129849088,0.7035,Z2,Central Business & Medical Core,0.621,0.7975,ADVISORY,CRISP,4
2019-04-19,2d,36.25527129849088,0.7035,Z3,Inland South Residential Plateau,0.4954,0.48,NORMAL,CRISP,2
2019-04-19,2d,36.25527129849088,0.7035,Z4,Inland North Residential Plateau,0.5133,0.53,NORMAL,CRISP,2
2019-04-19,2d,36.25527129849088,0.7035,ZC,Central / Special ZIPs,0.603,0.475,NORMAL,CRISP,2
2019-04-20,2d,36.30594554496662,0.7076,Z1N,North Riverfront Floodplain,0.7076,0.828,ADVISORY,CRISP,5
2019-04-20,2d,36.30594554496662,0.7076,Z1S,South Riverfront Floodplain,0.6967,0.8325,ADVISORY,CRISP,5
2019-04-20,2d,36.30594554496662,0.7076,Z2,Central Business & Medical Core,0.6245,0.7975,ADVISORY,CRISP,4
2019-04-20,2d,36.30594554496662,0.7076,Z3,Inland South Residential Plateau,0.4982,0.48,NORMAL,CRISP,2
2019-04-20,2d,36.30594554496662,0.7076,Z4,Inland North Residential Plateau,0.5162,0.53,NORMAL,CRISP,2
2019-04-20,2d,36.30594554496662,0.7076,ZC,Central / Special ZIPs,0.6065,0.475,NORMAL,CRISP,2
2019-04-21,2d,35.80517747919051,0.6679,Z1N,North Riverfront Floodplain,0.6679,0.828,ADVISORY,CRISP,5
2019-04-21,2d,35.80517747919051,0.6679,Z1S,South Riverfront Floodplain,0.6577,0.8325,ADVISORY,CRISP,5
2019-04-21,2d,35.80517747919051,0.6679,Z2,Central Business & Medical Core,0.5895,0.7975,ADVISORY,CRISP,4
2019-04-21,2d,35.80517747919051,0.6679,Z3,Inland South Residential Plateau,0.4703,0.48,NORMAL,CRISP,2
2019-04-21,2d,35.80517747919051,0.6679,Z4,Inland North Residential Plateau,0.4873,0.53,NORMAL,CRISP,2
2019-04-21,2d,35.80517747919051,0.6679,ZC,Central / Special ZIPs,0.5725,0.475,NORMAL,CRISP,2
2019-04-22,2d,35.229191317860874,0.6223,Z1N,North Riverfront Floodplain,0.6223,0.828,ADVISORY,CRISP,5
2019-04-22,2d,35.229191317860874,0.6223,Z1S,South Riverfront Floodplain,0.6128,0.8325,ADVISORY,CRISP,5
2019-04-22,2d,35.229191317860874,0.6223,Z2,Central Business & Medical Core,0.5493,0.7975,ADVISORY,CRISP,4
2019-04-22,2d,35.229191317860874,0.6223,Z3,Inland South Residential Plateau,0.4382,0.48,NORMAL,CRISP,2
2019-04-22,2d,35.229191317860874,0.6223,Z4,Inland North Residential Plateau,0.454,0.53,NORMAL,CRISP,2
2019-04-22,2d,35.229191317860874,0.6223,ZC,Central / Special ZIPs,0.5334,0.475,NORMAL,CRISP,2
2019-04-23,2d,34.82083534312867,0.59,Z1N,North Riverfront Floodplain,0.59,0.828,ADVISORY,CRISP,5
2019-04-23,2d,34.82083534312867,0.59,Z1S,South Riverfront Floodplain,0.581,0.8325,ADVISORY,CRISP,5
2019-04-23,2d,34.82083534312867,0.59,Z2,Central Business & Medical Core,0.5208,0.7975,ADVISORY,CRISP,4
2019-04-23,2d,34.82083534312867,0.59,Z3,Inland South Residential Plateau,0.4154,0.48,NORMAL,CRISP,2
2019-04-23,2d,34.82083534312867,0.59,Z4,Inland North Residential Plateau,0.4304,0.53,NORMAL,CRISP,2
2019-04-23,2d,34.82083534312867,0.59,ZC,Central / Special ZIPs,0.5057,0.475,NORMAL,CRISP,2
2019-04-24,2d,35.1725482496234,0.6178,Z1N,North Riverfront Floodplain,0.6178,0.828,ADVISORY,CRISP,5
2019-04-24,2d,35.1725482496234,0.6178,Z1S,South Riverfront Floodplain,0.6084,0.8325,ADVISORY,CRISP,5
2019-04-24,2d,35.1725482496234,0.6178,Z2,Central Business & Medical Core,0.5453,0.7975,ADVISORY,CRISP,4
2019-04-24,2d,35.1725482496234,0.6178,Z3,Inland South Residential Plateau,0.435,0.48,NORMAL,CRISP,2
2019-04-24,2d,35.1725482496234,0.6178,Z4,Inland North Residential Plateau,0.4508,0.53,NORMAL,CRISP,2
2019-04-24,2d,35.1725482496234,0.6178,ZC,Central / Special ZIPs,0.5296,0.475,NORMAL,CRISP,2
2019-04-25,2d,35.243667207923714,0.6235,Z1N,North Riverfront Floodplain,0.6235,0.828,ADVISORY,CRISP,5
2019-04-25,2d,35.243667207923714,0.6235,Z1S,South Riverfront Floodplain,0.6139,0.8325,ADVISORY,CRISP,5
2019-04-25,2d,35.243667207923714,0.6235,Z2,Central Business & Medical Core,0.5503,0.7975,ADVISORY,CRISP,4
2019-04-25,2d,35.243667207923714,0.6235,Z3,Inland South Residential Plateau,0.439,0.48,NORMAL,CRISP,2
2019-04-25,2d,35.243667207923714,0.6235,Z4,Inland North Residential Plateau,0.4549,0.53,NORMAL,CRISP,2
2019-04-25,2d,35.243667207923714,0.6235,ZC,Central / Special ZIPs,0.5344,0.475,NORMAL,CRISP,2
2019-04-26,2d,34.870052454810875,0.5939,Z1N,North Riverfront Floodplain,0.5939,0.828,ADVISORY,CRISP,5
2019-04-26,2d,34.870052454810875,0.5939,Z1S,South Riverfront Floodplain,0.5848,0.8325,ADVISORY,CRISP,5
2019-04-26,2d,34.870052454810875,0.5939,Z2,Central Business & Medical Core,0.5242,0.7975,ADVISORY,CRISP,4
2019-04-26,2d,34.870052454810875,0.5939,Z3,Inland South Residential Plateau,0.4181,0.48,NORMAL,CRISP,2
2019-04-26,2d,34.870052454810875,0.5939,Z4,Inland North Residential Plateau,0.4333,0.53,NORMAL,CRISP,2
2019-04-26,2d,34.870052454810875,0.5939,ZC,Central / Special ZIPs,0.509,0.475,NORMAL,CRISP,2
2019-04-27,2d,33.93183672587753,0.5196,Z1N,North Riverfront Floodplain,0.5196,0.828,ADVISORY,CRISP,5
2019-04-27,2d,33.93183672587753,0.5196,Z1S,South Riverfront Floodplain,0.5117,0.8325,ADVISORY,CRISP,5
2019-04-27,2d,33.93183672587753,0.5196,Z2,Central Business & Medical Core,0.4586,0.7975,ADVISORY,CRISP,4
2019-04-27,2d,33.93183672587753,0.5196,Z3,Inland South Residential Plateau,0.3658,0.48,NORMAL,CRISP,2
2019-04-27,2d,33.93183672587753,0.5196,Z4,Inland North Residential Plateau,0.3791,0.53,NORMAL,CRISP,2
2019-04-27,2d,33.93183672587753,0.5196,ZC,Central / Special ZIPs,0.4454,0.475,NORMAL,CRISP,2
2019-04-28,2d,33.411247000049414,0.4784,Z1N,North Riverfront Floodplain,0.4784,0.828,ADVISORY,CRISP,5
2019-04-28,2d,33.411247000049414,0.4784,Z1S,South Riverfront Floodplain,0.4711,0.8325,ADVISORY,CRISP,5
2019-04-28,2d,33.411247000049414,0.4784,Z2,Central Business & Medical Core,0.4223,0.7975,ADVISORY,CRISP,4
2019-04-28,2d,33.411247000049414,0.4784,Z3,Inland South Residential Plateau,0.3368,0.48,NORMAL,CRISP,2
2019-04-28,2d,33.411247000049414,0.4784,Z4,Inland North Residential Plateau,0.349,0.53,NORMAL,CRISP,2
2019-04-28,2d,33.411247000049414,0.4784,ZC,Central / Special ZIPs,0.41,0.475,NORMAL,CRISP,2
2019-04-29,2d,33.00590130364638,0.4463,Z1N,North Riverfront Floodplain,0.4463,0.828,ADVISORY,CRISP,5
2019-04-29,2d,33.00590130364638,0.4463,Z1S,South Riverfront Floodplain,0.4395,0.8325,ADVISORY,CRISP,5
2019-04-29,2d,33.00590130364638,0.4463,Z2,Central Business & Medical Core,0.3939,0.7975,ADVISORY,CRISP,4
2019-04-29,2d,33.00590130364638,0.4463,Z3,Inland South Residential Plateau,0.3142,0.48,NORMAL,CRISP,2
2019-04-29,2d,33.00590130364638,0.4463,Z4,Inland North Residential Plateau,0.3256,0.53,NORMAL,CRISP,2
2019-04-29,2d,33.00590130364638,0.4463,ZC,Central / Special ZIPs,0.3825,0.475,NORMAL,CRISP,2
2019-04-30,2d,35.01206675725285,0.6051,Z1N,North Riverfront Floodplain,0.6051,0.828,ADVISORY,CRISP,5
2019-04-30,2d,35.01206675725285,0.6051,Z1S,South Riverfront Floodplain,0.5959,0.8325,ADVISORY,CRISP,5
2019-04-30,2d,35.01206675725285,0.6051,Z2,Central Business & Medical Core,0.5341,0.7975,ADVISORY,CRISP,4
2019-04-30,2d,35.01206675725285,0.6051,Z3,Inland South Residential Plateau,0.4261,0.48,NORMAL,CRISP,2
2019-04-30,2d,35.01206675725285,0.6051,Z4,Inland North Residential Plateau,0.4415,0.53,NORMAL,CRISP,2
2019-04-30,2d,35.01206675725285,0.6051,ZC,Central / Special ZIPs,0.5187,0.475,NORMAL,CRISP,2
2019-05-01,2d,38.16141437246627,0.8544,Z1N,North Riverfront Floodplain,0.8544,0.828,WARNING,CRISP,6
2019-05-01,2d,38.16141437246627,0.8544,Z1S,South Riverfront Floodplain,0.8414,0.8325,WARNING,CRISP,6
2019-05-01,2d,38.16141437246627,0.8544,Z2,Central Business & Medical Core,0.7542,0.7975,WARNING,CRISP,6
2019-05-01,2d,38.16141437246627,0.8544,Z3,Inland South Residential Plateau,0.6016,0.48,NORMAL,CRISP,0
2019-05-01,2d,38.16141437246627,0.8544,Z4,Inland North Residential Plateau,0.6234,0.53,ADVISORY,CRISP,1
2019-05-01,2d,38.16141437246627,0.8544,ZC,Central / Special ZIPs,0.7324,0.475,ADVISORY,CRISP,1
2019-05-02,2d,40.55973829770029,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-02,2d,40.55973829770029,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-02,2d,40.55973829770029,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-05-02,2d,40.55973829770029,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-05-02,2d,40.55973829770029,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-05-02,2d,40.55973829770029,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-05-03,2d,44.245519050653655,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-03,2d,44.245519050653655,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-03,2d,44.245519050653655,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-05-03,2d,44.245519050653655,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-05-03,2d,44.245519050653655,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-05-03,2d,44.245519050653655,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-05-04,2d,45.327123961893776,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-04,2d,45.327123961893776,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-04,2d,45.327123961893776,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-05-04,2d,45.327123961893776,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-05-04,2d,45.327123961893776,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-05-04,2d,45.327123961893776,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-05-05,2d,44.496887136552765,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-05,2d,44.496887136552765,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-05,2d,44.496887136552765,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-05-05,2d,44.496887136552765,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-05-05,2d,44.496887136552765,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-05-05,2d,44.496887136552765,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-05-06,2d,43.733266710750854,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-06,2d,43.733266710750854,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-06,2d,43.733266710750854,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
2019-05-06,2d,43.733266710750854,1.0,Z3,Inland South Residential Plateau,0.7041,0.48,ADVISORY,CRISP,1
2019-05-06,2d,43.733266710750854,1.0,Z4,Inland North Residential Plateau,0.7296,0.53,ADVISORY,CRISP,1
2019-05-06,2d,43.733266710750854,1.0,ZC,Central / Special ZIPs,0.8571,0.475,ADVISORY,CRISP,2
2019-05-07,2d,42.65558088704073,1.0,Z1N,North Riverfront Floodplain,1.0,0.828,CRITICAL,CRISP,6
2019-05-07,2d,42.65558088704073,1.0,Z1S,South Riverfront Floodplain,0.9847,0.8325,CRITICAL,CRISP,6
2019-05-07,2d,42.65558088704073,1.0,Z2,Central Business & Medical Core,0.8827,0.7975,WARNING,CRISP,4
