date,lead_time,predicted_level_ft,global_pf,zone_id,zone_name,zone_pf,zone_vulnerability,impact_level,allocation_mode,units_allocated
2020-08-08,1d,16.988048553466797,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-08,1d,16.988048553466797,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-08,1d,16.988048553466797,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-08,1d,16.988048553466797,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-09,1d,17.569181442260742,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-09,1d,17.569181442260742,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-09,1d,17.569181442260742,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-09,1d,17.569181442260742,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-09,1d,17.569181442260742,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-09,1d,17.569181442260742,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-10,1d,20.303759925793315,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-10,1d,20.303759925793315,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-10,1d,20.303759925793315,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-10,1d,20.303759925793315,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-10,1d,20.303759925793315,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-10,1d,20.303759925793315,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-11,1d,19.057777404785156,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-11,1d,19.057777404785156,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-11,1d,19.057777404785156,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-11,1d,19.057777404785156,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-11,1d,19.057777404785156,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-11,1d,19.057777404785156,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-12,1d,17.821022033691406,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-12,1d,17.821022033691406,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-12,1d,17.821022033691406,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-12,1d,17.821022033691406,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-12,1d,17.821022033691406,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-12,1d,17.821022033691406,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-13,1d,17.229408264160156,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-13,1d,17.229408264160156,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-13,1d,17.229408264160156,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-13,1d,17.229408264160156,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-13,1d,17.229408264160156,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-13,1d,17.229408264160156,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-14,1d,16.64349365234375,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-14,1d,16.64349365234375,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-14,1d,16.64349365234375,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-14,1d,16.64349365234375,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-14,1d,16.64349365234375,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-14,1d,16.64349365234375,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-15,1d,16.014188766479492,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-15,1d,16.014188766479492,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-15,1d,16.014188766479492,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-15,1d,16.014188766479492,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-15,1d,16.014188766479492,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-15,1d,16.014188766479492,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-16,1d,13.925625801086426,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-16,1d,13.925625801086426,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-16,1d,13.925625801086426,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-16,1d,13.925625801086426,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-16,1d,13.925625801086426,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-16,1d,13.925625801086426,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-17,1d,13.423649787902832,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-17,1d,13.423649787902832,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-17,1d,13.423649787902832,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-17,1d,13.423649787902832,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-17,1d,13.423649787902832,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-17,1d,13.423649787902832,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-18,1d,12.951863288879396,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-18,1d,12.951863288879396,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-18,1d,12.951863288879396,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-18,1d,12.951863288879396,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-18,1d,12.951863288879396,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-18,1d,12.951863288879396,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-19,1d,12.29470920562744,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-19,1d,12.29470920562744,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-19,1d,12.29470920562744,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-19,1d,12.29470920562744,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-19,1d,12.29470920562744,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-19,1d,12.29470920562744,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-20,1d,11.784208297729492,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-20,1d,11.784208297729492,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-20,1d,11.784208297729492,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-20,1d,11.784208297729492,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-20,1d,11.784208297729492,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-20,1d,11.784208297729492,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-21,1d,12.624326705932615,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-21,1d,12.624326705932615,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-21,1d,12.624326705932615,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-21,1d,12.624326705932615,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-21,1d,12.624326705932615,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-21,1d,12.624326705932615,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-22,1d,11.942750930786133,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-22,1d,11.942750930786133,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-22,1d,11.942750930786133,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-22,1d,11.942750930786133,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-22,1d,11.942750930786133,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-22,1d,11.942750930786133,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-23,1d,9.651193618774414,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-23,1d,9.651193618774414,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-23,1d,9.651193618774414,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-23,1d,9.651193618774414,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-23,1d,9.651193618774414,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-23,1d,9.651193618774414,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-24,1d,9.48985195159912,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-24,1d,9.48985195159912,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-24,1d,9.48985195159912,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-24,1d,9.48985195159912,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-24,1d,9.48985195159912,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-24,1d,9.48985195159912,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-25,1d,9.42189598083496,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-25,1d,9.42189598083496,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-25,1d,9.42189598083496,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-25,1d,9.42189598083496,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-25,1d,9.42189598083496,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-25,1d,9.42189598083496,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-26,1d,8.947236061096191,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-26,1d,8.947236061096191,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-26,1d,8.947236061096191,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-26,1d,8.947236061096191,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-26,1d,8.947236061096191,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-26,1d,8.947236061096191,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-27,1d,8.835437774658203,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-27,1d,8.835437774658203,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-27,1d,8.835437774658203,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-27,1d,8.835437774658203,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-27,1d,8.835437774658203,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-27,1d,8.835437774658203,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-28,1d,8.443182945251465,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-28,1d,8.443182945251465,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-28,1d,8.443182945251465,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-28,1d,8.443182945251465,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-28,1d,8.443182945251465,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-28,1d,8.443182945251465,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-29,1d,8.185067176818848,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-29,1d,8.185067176818848,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-29,1d,8.185067176818848,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-29,1d,8.185067176818848,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-29,1d,8.185067176818848,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-29,1d,8.185067176818848,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-30,1d,6.691378843110279,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-30,1d,6.691378843110279,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-30,1d,6.691378843110279,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-30,1d,6.691378843110279,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-30,1d,6.691378843110279,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-30,1d,6.691378843110279,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-08-31,1d,6.068095926794531,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-08-31,1d,6.068095926794531,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-08-31,1d,6.068095926794531,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-08-31,1d,6.068095926794531,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-08-31,1d,6.068095926794531,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-08-31,1d,6.068095926794531,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-01,1d,6.376063015873729,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-01,1d,6.376063015873729,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-01,1d,6.376063015873729,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-01,1d,6.376063015873729,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-01,1d,6.376063015873729,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-01,1d,6.376063015873729,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-02,1d,5.690103054046631,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-02,1d,5.690103054046631,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-02,1d,5.690103054046631,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-02,1d,5.690103054046631,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-02,1d,5.690103054046631,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-02,1d,5.690103054046631,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-03,1d,6.277721907669404,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-03,1d,6.277721907669404,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-03,1d,6.277721907669404,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-03,1d,6.277721907669404,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-03,1d,6.277721907669404,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-03,1d,6.277721907669404,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-04,1d,6.150555324637902,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-04,1d,6.150555324637902,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-04,1d,6.150555324637902,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-04,1d,6.150555324637902,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-04,1d,6.150555324637902,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-04,1d,6.150555324637902,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-05,1d,6.085743298333894,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-05,1d,6.085743298333894,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-05,1d,6.085743298333894,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-05,1d,6.085743298333894,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-05,1d,6.085743298333894,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-05,1d,6.085743298333894,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-06,1d,6.262027025755142,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-06,1d,6.262027025755142,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-06,1d,6.262027025755142,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-06,1d,6.262027025755142,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-06,1d,6.262027025755142,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-06,1d,6.262027025755142,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-07,1d,6.280950529445091,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-07,1d,6.280950529445091,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-07,1d,6.280950529445091,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-07,1d,6.280950529445091,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-07,1d,6.280950529445091,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-07,1d,6.280950529445091,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-08,1d,6.293788105741536,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-08,1d,6.293788105741536,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-08,1d,6.293788105741536,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-08,1d,6.293788105741536,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-08,1d,6.293788105741536,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-08,1d,6.293788105741536,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-09,1d,7.131954822524965,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-09,1d,7.131954822524965,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-09,1d,7.131954822524965,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-09,1d,7.131954822524965,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-09,1d,7.131954822524965,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-09,1d,7.131954822524965,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-10,1d,8.067374714771988,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-10,1d,8.067374714771988,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-10,1d,8.067374714771988,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-10,1d,8.067374714771988,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-10,1d,8.067374714771988,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-10,1d,8.067374714771988,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-11,1d,8.275877351521885,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-11,1d,8.275877351521885,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-11,1d,8.275877351521885,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-11,1d,8.275877351521885,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-11,1d,8.275877351521885,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-11,1d,8.275877351521885,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-12,1d,8.4406878911415,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-12,1d,8.4406878911415,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-12,1d,8.4406878911415,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-12,1d,8.4406878911415,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-12,1d,8.4406878911415,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-12,1d,8.4406878911415,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-13,1d,9.182603387343054,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-13,1d,9.182603387343054,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-13,1d,9.182603387343054,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-13,1d,9.182603387343054,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-13,1d,9.182603387343054,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-13,1d,9.182603387343054,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-14,1d,10.29889864014971,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-14,1d,10.29889864014971,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-14,1d,10.29889864014971,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-14,1d,10.29889864014971,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-14,1d,10.29889864014971,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2020-09-14,1d,10.29889864014971,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2020-09-15,1d,12.3160439249367,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2020-09-15,1d,12.3160439249367,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2020-09-15,1d,12.3160439249367,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2020-09-15,1d,12.3160439249367,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2020-09-15,1d,12.3160439249367,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
